date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:34	7388/7388	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:34	1381/1381	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:35	6741/6741	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:35	385/385	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:35	18833/18833	---M--	200	added ('OK')	text/javascript	date:Tue,%2019%20Mar%202024%2010:04:08%20GMT	https://demos.codexcoder.com/all-study/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-includes/js/underscore.mind584.js	(from https://demos.codexcoder.com/all-study/)
13:40:36	3858/3858	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/map/static/js/scripts.js?ver=2.7.31	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/map/static/js/scripts973b.js	(from https://demos.codexcoder.com/all-study/)
13:40:36	9226/9226	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2008:57:45%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/inc/ajax-search/search.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/inc/ajax-search/search380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:36	1067/1067	---M--	200	added ('OK')	text/javascript	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/jquery.counterup.min.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/jquery.counterup.min380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:36	8051/8051	---M--	200	added ('OK')	text/javascript	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/waypoint.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/waypoint380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:37	108/108	---M--	200	added ('OK')	text/javascript	date:Sat,%2029%20Sep%202018%2016:15:12%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/counterup-custom.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/counterup-custom380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:37	34706/34706	---M--	200	added ('OK')	text/javascript	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/isotope.min.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/isotope.min380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:37	25007/25007	---M--	200	added ('OK')	text/javascript	date:Sat,%2029%20Sep%202018%2017:00:24%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/lightcase.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/lightcase380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:38	894/894	---M--	200	added ('OK')	text/javascript	date:Mon,%2008%20Oct%202018%2006:02:52%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/gallery-custom.js?ver=6.5.4	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/js/gallery-custom380f.js	(from https://demos.codexcoder.com/all-study/)
13:40:38	110408/110408	---M--	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2003:44:15%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/mailpoet/assets/dist/js/public.js?ver=4.48.2	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/mailpoet/assets/dist/js/public61e5.js	(from https://demos.codexcoder.com/all-study/)
13:40:39	64/64	---M--	200	added ('OK')	image/gif	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox.css?ver=1.2.0)
13:40:39	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.eot	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:40	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfontd41d.eot	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:41	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:41	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.woff	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:41	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:42	6488/6488	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
13:40:42	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.css?ver=4.7.0)
13:40:42	8084/8084	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
13:40:42	14748/14748	---M--	200	added ('OK')	font/ttf	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
13:40:42	158/158	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
13:40:43	1106/1106	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Apr%202024%2003:44:29%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	(from https://demos.codexcoder.com/all-study/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css?ver=3.32.0)
13:40:43	1359/1359	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:43	4634/4634	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:44	3110/3110	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:44	804/804	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:44	6797/6797	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:45	2800/2800	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:45	4662/4662	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:45	2185/2185	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jun%202024%2019:18:27%20GMT	https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://demos.codexcoder.com/all-study/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
13:40:45	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:46	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:46	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.woff2	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.woff2	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:46	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.woff	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:47	45404/45404	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.ttf	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:47	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/glyphicons-halflings-regular.svg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/bootstrap.min.css?ver=6.5.4)
13:40:48	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.eot?	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfontd41d.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:48	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont3e6e.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:49	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:50	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont3e6e.woff	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:50	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:50	21450/21450	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.eot	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/flaticon.css?ver=6.5.4)
13:40:50	21450/21450	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.eot?	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticond41d.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/flaticon.css?ver=6.5.4)
13:40:51	13936/13936	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.woff	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.woff	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/flaticon.css?ver=6.5.4)
13:40:51	21272/21272	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.ttf	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.ttf	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/flaticon.css?ver=6.5.4)
13:40:51	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/fontawesome-webfont3e6e.svg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/font-awesome.min.css?ver=6.5.4)
13:40:51	137474/137474	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.svg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/Flaticon.svg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/flaticon/flaticon.css?ver=6.5.4)
13:40:51	5840/5840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcase.eot?55356177	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcaseeead.eot	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/lightcase.css?ver=6.5.4)
13:40:52	3160/3160	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcase.woff?55356177	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcaseeead.woff	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/lightcase.css?ver=6.5.4)
13:40:52	5668/5668	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcase.ttf?55356177	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcaseeead.ttf	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/lightcase.css?ver=6.5.4)
13:40:52	2782/2782	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcase.svg?55356177	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/fonts/lightcaseeead.svg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/lightcase.css?ver=6.5.4)
13:40:53	540196/540196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:43:32%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/images/background/page-header-bg.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/images/background/page-header-bg.jpg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/style.css?ver=6.5.4)
13:40:54	78288/78288	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2012:40:53%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/images/background/about-bg.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/images/background/about-bg.jpg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/style.css?ver=6.5.4)
13:40:54	545/545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Sep%202018%2015:20:48%20GMT	https://demos.codexcoder.com/all-study/wp-content/themes/all-study/images/about/menu-icon.jpg	C:/Users/HP/OneDrive/Bureau/temps/demos.codexcoder.com/all-study/wp-content/themes/all-study/images/about/menu-icon.jpg	(from https://demos.codexcoder.com/all-study/wp-content/themes/all-study/assets/css/style.css?ver=6.5.4)
